challenge_title,challenge_id,deck_id,item_id,position,front,back,example,media_url,options_json,created_at_utc
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,bfbb4ef88c0d4339becd6de7137420d7,0,L'école est-elle obligatoire en France ?,"Oui, l'instruction est gratuite et obligatoire pour tous les enfants, français et étrangers, de l'âge de 3 ans jusqu'à 16 ans révolus (l'âge minimum a été abaissé de 6 à 3 ans depuis 2019).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,788fc63a30f74c1d864b040b6aa84927,1,Depuis quand et par qui l'école est-elle obligatoire en France ?,"L'instruction est obligatoire depuis le 28 mars 1882, une loi portée par Jules Ferry.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,cf47e3a073da47389e83048700417887,2,Les femmes ont-elles le droit de vote en France ? Depuis quand ?,"Oui, depuis le 21 avril 1944.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,c81354c6c48c4f33ac6882ded5c6c5ec,3,Quand a eu lieu la séparation de l'Église et de l'État en France ?,Par la loi du 9 décembre 1905.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,311d0556199f4ef08bb3f5f0fbdcaddf,4,Pourquoi le 1er mai est-il férié ?,Parce que l'on y fête la fête du Travail.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,5535cf64269a4970befc94431f1d1728,5,Que fait-on le 14 juillet ?,"C'est la fête nationale française. Le 14 juillet est généralement associé à la prise de la Bastille en 1789, mais commémore dans les faits la Fête de la Fédération du 14 juillet 1790.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,7ae656585a0c47b3a983eab081980d80,6,À quelle époque ont été bâties les cathédrales gothiques en France ?,Au Moyen Âge.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,1c196a9d73d84245864db93fe7e27f19,7,Qu'est-ce que l'hôtel de ville ?,C'est la mairie principale d'une grande ville ou d'une ville importante.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,6dd4c91287ab47a7a4cecbb4a54c1bfe,8,Citez d'anciennes colonies françaises.,"Par exemple l'Algérie, le Sénégal, le Mali ou la Côte d'Ivoire.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,f14ec8c4830a454692b7ee693b35686e,090c65e5ca544b6a819ec751fd9579bf,9,Qu'est-ce que la guerre de Cent Ans ?,"Un conflit opposant les rois de France et les rois d'Angleterre durant le Moyen Âge. Malgré son nom, il a duré 116 ans (1337-1453).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,57e57fc3367e4b9a8d5acf667496f3d1,0,"Quelles sont les valeurs, ou la devise, de la République française ?","Liberté, Égalité, Fraternité.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,3ed56bc1cd4243c6af9fb40a205d2192,1,"Si l'on devait ajouter une valeur à la devise, laquelle serait-ce selon vous ?",La laïcité.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,c07c308de3ea4a45ae3574ae4a3ac14b,2,Qu'est-ce que la laïcité ?,"Elle garantit la liberté de conscience, et donc la liberté de manifester ses croyances ou convictions dans les limites du respect de l'ordre public. Elle implique la neutralité de l'État et l'égalité de tous devant la loi, sans distinction de religion ou de conviction.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,0b23fc22258c4d55821075b10d922ae4,3,"Avons-nous le droit, en France, de porter des signes religieux dans l'espace public ?","Oui, mais pas dans les écoles, collèges et lycées publics.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,c6e22d5abeb1411ea31d1cfa4d1273f5,4,Qu'est-ce que la loi de 2004 ?,"Codifiée à l'article L141-5-1 du code de l'éducation, elle stipule que dans les écoles, collèges et lycées publics, le port de signes ou tenues par lesquels les élèves manifestent ostensiblement une appartenance religieuse est interdit.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,15dc02d43e054771b623c090efb76787,5,"Qu'est-ce que la démocratie, pour vous ?",Un système politique dans lequel le peuple est souverain : tous les citoyens participent aux décisions publiques et à la vie politique du pays.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,400196c9cc1849a6923375485afb5a10,6,Quelles sont les formes de la démocratie ?,"La démocratie directe, la démocratie participative et la démocratie représentative.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,8087217fe3bf475bb51974c00bde6986,7,Êtes-vous d'accord avec le régime démocratique ?,"Répondez de façon positive et argumentée : par exemple, oui, absolument.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,7a8609ea5bc04f94968e4c2a4fcaf1f4,8,Quelles formes de liberté sont garanties en démocratie ?,"La liberté de penser, la liberté de croire ou de ne pas croire, et la liberté d'expression.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,41e8614082614c26ad07d0a2045ef450,9,Pensez-vous que la liberté d'expression soit absolue ?,"Non : la liberté d'expression est garantie mais n'est pas absolue, car la liberté des uns s'arrête là où commence celle des autres.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,b31eb7e51d394684b3542a97fec44291,10,Quels sont les droits et devoirs du citoyen français ?,"Droits : voter, circuler, s'exprimer, croire ou ne pas croire en une religion, créer des associations, disposer de son corps, et le droit de propriété. Devoirs : respecter la loi, les droits des autres citoyens et l'environnement, payer ses impôts, et défendre la patrie si elle est menacée.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,36b47e643006403c8b5a936150dece87,11,Quels sont les symboles de la République française ?,"Le drapeau tricolore, la Marseillaise, Marianne, le bonnet phrygien, la devise « Liberté, Égalité, Fraternité », la fleur de lys, et le 14 juillet.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,f2b93c6e02664ee1b0becb7f2258f634,12,Quelles sont les couleurs du drapeau français ? Que représentent-elles ?,"Bleu, blanc, rouge. Le bleu et le rouge sont traditionnellement associés aux couleurs de Paris, le blanc à la couleur des rois.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,d0f3db865251410990cbac68a2ace0ca,13,Qui est Marianne ?,"Une figure symbolique de la République française, représentée sous l'apparence d'une femme coiffée d'un bonnet phrygien. Elle incarne la République et ses valeurs : Liberté, Égalité, Fraternité.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,f367608ba233481bb9dd1a64a9febd6b,14,Quel est l'hymne de la France ? Qui l'a écrit ?,"La Marseillaise, écrite par Claude Joseph Rouget de Lisle.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,192237713cd94f8daac59f77f8c6c5ed,15,À quelle occasion la Marseillaise a-t-elle été écrite ?,"Dans la nuit du 25 au 26 avril 1792, à la suite de la déclaration de guerre du roi d'Autriche. Elle fut composée à Strasbourg et s'intitulait à l'origine « Chant de guerre pour l'armée du Rhin ».",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,0b63d34fa0074365b5b72198a29da8b3,106526fd3b0b404ebc6500e06a180706,16,Connaissez-vous le premier couplet de la Marseillaise ?,"Préparez-le : si l'agent vous le demande, vous devez pouvoir chanter ou réciter le premier couplet.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,481a6750a9e04c40a5259abe22972676,0,Qui a le droit de voter aux élections en France ?,Tout citoyen français majeur.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,2152218aca48495f89a3ac67579fd556,1,Quel est l'âge de la majorité en France ?,18 ans.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,01d9043648084e10a701d601f9f3020c,2,"Pour combien de temps, et selon quel mode de scrutin, le président de la République est-il élu ?","Il est élu pour un mandat de 5 ans, renouvelable une seule fois, au suffrage universel direct, par un scrutin majoritaire à deux tours.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,e6654af27f474d4e873b5122012dc8cd,3,Qui décide d'octroyer ou non la nationalité française ?,Le ministre de l'Intérieur.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,343874d752274e29b250a53cda320216,4,Qu'est-ce que le pouvoir exécutif ? Quel est son rôle ?,"Le pouvoir incarné par le président de la République et son gouvernement. Son rôle est de mettre en œuvre les lois et de conduire la politique nationale ; il dispose pour cela de l'administration et de la force armée, et peut édicter des règlements.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,5b6b8970b11d4b1498af45568fb50447,5,Qu'est-ce que le pouvoir législatif ? Quel est son rôle ?,"Il est exercé par les deux chambres du Parlement, le Sénat et l'Assemblée nationale. Il est chargé de la rédaction et de l'adoption des lois, ainsi que du contrôle de l'exécutif.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,cf3ea2b8663b44128cf0826d1e1d32d2,6,Qu'est-ce que le pouvoir judiciaire ? Quel est son rôle ?,"L'un des trois pouvoirs constituant l'État français, aux côtés des pouvoirs exécutif et législatif, dans le respect du principe de séparation des pouvoirs. Il est entre les mains des juges et des magistrats et a pour rôle de contrôler l'application de la loi et d'en sanctionner le non-respect.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,16f099fbd9a749e29d5068c5221f2ccc,7,Citez les différentes institutions politiques en France.,"Le pouvoir exécutif, le pouvoir législatif, et le pouvoir judiciaire (exercé par les juges et magistrats).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,6cc40d3663c844a6b8332dd36c9fff7f,8,"Citez, dans l'ordre, les présidents de la Ve République.","Charles de Gaulle, Georges Pompidou, Valéry Giscard d'Estaing, François Mitterrand, Jacques Chirac, Nicolas Sarkozy, François Hollande, puis Emmanuel Macron.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,776b9c44b1d64725a4811d58ff9e33ca,9,Citez trois anciens Premiers ministres français de la Ve République.,"Par exemple Édouard Philippe, Dominique de Villepin ou François Fillon.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,ddca64fba5614d359b8a6d347fa27bd0,10,Qui nomme les ministres et secrétaires d'État ?,Le Premier ministre.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,ac5f9332e21647db8bad9fd88688cb32,11,Qui nomme le Premier ministre de la France ?,Le président de la République.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,61cca18c33234703a8114e84fd38c55f,12,Où se trouvent les bureaux du Premier ministre ?,"À l'Hôtel Matignon, à Paris.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,88d7d46c69484874924b691273ecd062,13,Où se trouve le siège de la présidence de la République ?,Le palais de l'Élysée.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,76ce89e120ff4842aadede9bea52eb60,14,"Constitutionnellement, qui dirige le pays si le président de la République décède ?",Le président du Sénat assure l'intérim.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,40c676ee1faa4f7098b30390a9181b0a,15,Qu'est-ce que le Conseil constitutionnel ?,"Une institution française créée par la Constitution de la Ve République du 4 octobre 1958. Il se prononce sur la conformité à la Constitution des lois et de certains règlements, et veille à la régularité des élections nationales et des référendums.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,76fe332aef9043ca8dd6e8cc675be298,16,Savez-vous ce qu'est la cohabitation politique ? Donnez un exemple.,"La cohabitation désigne la coexistence institutionnelle entre un président de la République et un Premier ministre issu d'une majorité parlementaire politiquement opposée. Exemples historiques : Mitterrand (PS) avec Chirac (RPR), puis Chirac (RPR) avec Jospin (PS).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,a6f176f85a5d4d03af357c27f097b15f,982fa509eafd47a69eaba39f421df25d,17,Quel ministère gère les relations entre l'État et les institutions religieuses ?,"Le ministère de l'Intérieur, via le bureau central des cultes.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,4805dfeac659445a9ac51b54af4199ee,0,Qu'est-ce que le Parlement ?,Une assemblée élue par le peuple qui assure sa représentation. Il est composé de deux chambres : la chambre haute (le Sénat) et la chambre basse (l'Assemblée nationale).,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,08bdfeffdb0e4896940fea3abfd21198,1,Quel est le rôle exact du Parlement ?,"Il revoit, corrige et vote les lois : il détient le pouvoir législatif.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,6acbc555685d4fa9a95042b8a3331bad,2,Qu'est-ce que la chambre basse ?,"C'est l'Assemblée nationale, où siègent les députés.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,d4672757e69d411eb371d25b25c59add,3,Qu'est-ce que la chambre haute ?,"C'est le Sénat, où siègent les sénateurs.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,99ad63e8f9424b689a9d21f1267b1369,4,Qu'est-ce que le Sénat ?,La chambre haute du Parlement français. Il détient le pouvoir législatif conjointement avec l'Assemblée nationale.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,59fbd67ad27b4e668c125656b18ffc00,5,Comment sont élus les députés ?,"Au suffrage universel direct, selon un scrutin uninominal majoritaire à deux tours.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,55e5d579840042209bc1f2653b8a003b,6,Combien de temps dure le mandat d'un député ?,5 ans.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,2560cbd46cb347d6ad545462d231621a,7,Comment sont élus les sénateurs ?,"Au suffrage universel indirect, par un collège d'environ 150 000 grands électeurs (maires, conseillers généraux, etc.).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,a5a3f76a4b424be4a326a5a1aecf7b98,8,Pour combien d'années sont élus les sénateurs ?,Le Sénat est renouvelé par moitié tous les 3 ans ; la durée totale du mandat sénatorial est donc de 6 ans.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,e6e1553ac340426ca5b50148678444cc,0cb56fd79dad44af901cca193a21b644,9,Quelle est la différence entre un député et un sénateur ?,"Comme les députés, les sénateurs examinent et votent les lois et contrôlent l'action du gouvernement. Mais à la différence de l'Assemblée nationale, le Sénat défend en plus les intérêts des communes, départements et régions — ce que l'on appelle les collectivités territoriales.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,fc9d7b1d3c8646d2a65d7a2b9237d47e,0,Quelle est la monnaie actuelle de la France ?,L'euro.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,b231c47c1354482e85b1d29b9d245d57,1,Quelle est la devise de l'Union européenne ?,« Unie dans la diversité ».,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,6a865f0d490b478888f96a4ad8938c37,2,Connaissez-vous l'hymne de l'Union européenne ?,"C'est l'Ode à la joie, de Beethoven.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,f6fc8a1c91674c8289577e32281fa566,3,Combien de pays compte l'Union européenne ?,"27 États membres, depuis que le Royaume-Uni l'a quittée en 2020 (le Brexit).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,1912ffa2cefd42a7876ad35dc213e2a0,4,Dans quel intérêt les pays européens rejoignent-ils l'Union européenne ?,"Pour la liberté de circuler dans l'espace Schengen, une monnaie unique et forte (l'euro), l'union politique et financière, et le partage de valeurs démocratiques communes.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,c4b1b818b10a4aadba092dce9bad92e3,5,Où se trouve le siège du Parlement européen ?,"À Strasbourg, en France.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,4f17f211a5a2480e8ed63004d3243e30,6,Où se trouve le siège de la Commission européenne ?,"À Bruxelles, en Belgique.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,fa9670b831a248b7a2bf8ae790eec626,7,Combien d'étoiles le drapeau européen comporte-t-il ? Que symbolisent-elles ?,"12 étoiles disposées en cercle, symbolisant les idéaux d'unité, de solidarité et d'harmonie entre les peuples européens (ce nombre est fixe et ne dépend pas du nombre d'États membres).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,21c8054d16e9491491ecc3d5c1a97da0,8,Que représente la journée du 9 mai ?,C'est la Journée de l'Europe.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,574a2f90c8db4f678ab43eb74a472ebb,9,Quels sont les symboles de l'Union européenne ?,"La monnaie européenne (l'euro), le drapeau européen, la devise de l'Europe, l'hymne européen, et la Journée de l'Europe (le 9 mai).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,cd6acdc13c784b8ba54c437654bdd068,10,Que connaissez-vous du traité de Rome ? Quand a-t-il eu lieu ?,"Le 25 mars 1957, l'Allemagne, la Belgique, la France, l'Italie, le Luxembourg et les Pays-Bas signent à Rome deux traités : le premier crée la Communauté économique européenne (CEE), le second la Communauté européenne de l'énergie atomique (Euratom).",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,b0c2b7456ed34569a08c9b7c21701bc9,f3455aea0aea41d5aecffd1d6a619bf2,11,Depuis quand les citoyens français sont-ils européens ?,"Depuis 1992, avec le traité de Maastricht.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,488acd2763894aaeb5e1de2d18ab4c48,0,Qui est Jeanne d'Arc ?,Une jeune paysanne française qui a conduit les troupes françaises à la libération d'une partie du territoire durant la guerre de Cent Ans.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,1d7286e0162748fd9ade5fc44f6062bf,1,Qu'est-ce que la loi Veil ? Que pensez-vous de cette loi ?,"C'est la loi encadrant l'interruption volontaire de grossesse, préparée par la ministre Simone Veil et votée le 17 janvier 1975. C'est une mesure importante qui garantit aux femmes le droit de disposer de leur corps.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,3a7ccb5d47ed413c88e51ba7543c11ac,2,Que pensez-vous de la parité homme-femme ? Est-elle atteinte dans tous les domaines ?,"Les femmes et les hommes sont égaux et doivent avoir les mêmes droits et obligations ; cette parité est garantie par l'article 1er de la Constitution. Elle n'est cependant pas encore atteinte dans tous les domaines, notamment pour l'égalité salariale.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,ef75aeef294e4dba87d986629f17f298,3,Qui a le droit d'accéder à l'emploi public en France ?,Tous les citoyens ont le droit d'accéder aux emplois publics.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,84e80a0d1e9a4f839806ec491946a53c,4,"En cas de conflit armé, qui peut être appelé à défendre la patrie ?",Tout citoyen de plus de 16 ans peut être appelé à défendre la patrie.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,ab1867103ee9435bba0892e8f1f513e5,5,Qu'est-ce que le système de sécurité sociale ? Par qui est-il financé ?,Un ensemble d'institutions dont la fonction est de protéger les individus contre les conséquences de divers risques sociaux. Il est financé par les entreprises et les personnes qui travaillent — c'est une application du principe de fraternité.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,1aaacc04b70d44d6865a2c5ec45b67db,6,Qui finance les services publics ?,"Les personnes qui travaillent, à travers les impôts.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,233bcd5a410144fdac79837233f07b26,7,Êtes-vous obligé(e) de payer vos impôts en France ?,"Oui, c'est une question piège fréquente : payer ses impôts est une obligation une fois la nationalité française obtenue.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,30a1fcecc51446b3b69e6e8b422b36b8,8,"Une fois la nationalité française obtenue, comptez-vous vivre en France ?",Encore une question piège : répondez que vous obtenez la nationalité française pour vivre principalement en France.,,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,9b9f94c44e674ed5ba2058d1b4f14918,9,Les citoyens sont-ils toujours satisfaits des choix du gouvernement ? Comment manifestent-ils leur désaccord ?,"Non, les citoyens ne sont pas toujours d'accord avec les décisions du gouvernement. Ils manifestent leur désaccord en organisant des manifestations, en faisant grève, ou par toute autre méthode pacifique et légale.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,f7ec4ef7892941b38c74232899f2c84b,10,"Qu'est-ce que la discrimination, pour vous ? Est-elle légale en France ?","C'est par exemple refuser de recruter quelqu'un en raison de son origine, de son appartenance ethnique ou religieuse, ou de son sexe — le seul critère d'embauche doit être la compétence. La discrimination est illégale en France : c'est un délit passible de sanctions judiciaires.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,7594dbdcf2764782a09fcfdb0ce1ae7e,11,Qu'est-ce que les élections municipales ?,"Des élections qui permettent d'élire les membres du conseil municipal de chaque commune (les conseillers municipaux), qui élisent ensuite le maire et ses adjoints.",,,[],2026-07-03T14:37:01Z
French Naturalization Prep 🇫🇷,8780918c227541c089498430da290c8d,272e16b0924a4dbe834db204e25ffd27,b6d30f0b27f64267a3e0529c76851254,12,Citez des femmes politiques françaises que vous connaissez.,"Par exemple Simone Veil, Ségolène Royal ou Élisabeth Borne.",,,[],2026-07-03T14:37:01Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,f4131724097940b39ccea3e6fb20606a,0,Faire une erreur (اشتباه کردن),Commettre une erreur,J'ai commis une erreur dans l'exercice.,,"""[\""Pratiquer une erreur\"", \""Tourner une erreur\"", \""Construire une erreur\"", \""Commettre une erreur\""]""",2026-06-21T09:48:11Z
French with Atena 🇫🇷,660762b526d849ffa4470a9e690fc2d3,9ee2d046e545455686c2fa7a490a5e1a,7eb551dbab3a4e439602daad3d568950,1,Faire du judo (جودو کار کردن),Pratiquer le judo,Je pratique le judo deux fois par semaine.,,"""[\""Pratiquer le judo\"", \""Peser le judo\"", \""Commettre le judo\"", \""Dresser le judo\""]""",2026-06-21T09:48:11Z
